,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres
5974,Castle Defense 2,FAMILY,4.2,35172,34.0,1000000,Free,0.0,Teen,Strategy
5975,Dungeon Rush,FAMILY,4.0,28633,81.0,1000000,Free,0.0,Everyone 10+,Role Playing
5976,Treasure Defense,FAMILY,4.1,3527,35.0,100000,Free,0.0,Teen,Strategy
5977,Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100.0,10000,Free,0.0,Everyone,Racing
5978,The Lost Lands:DH Lite,FAMILY,4.3,1130,48.0,50000,Free,0.0,Teen,Simulation
5979,DH-UFO,FAMILY,5.0,1,59.0,100,Free,0.0,Everyone,Entertainment
5980,Daddyhunt: Gay Dating,SOCIAL,3.9,6450,14.0,500000,Free,0.0,Mature 17+,Social
5981,Tiny Defense,FAMILY,4.1,29387,16.0,1000000,Free,0.0,Everyone,Strategy
5982,Toys Defense: Horror Land,FAMILY,3.8,168,24.0,10000,Free,0.0,Everyone,Strategy
5983,D-H Pharmacy,LIFESTYLE,5.0,6,2.3,1000,Free,0.0,Everyone,Lifestyle
5984,DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1,5000000,Free,0.0,Everyone 10+,Action
5985,Kingdom in Chaos,FAMILY,4.3,5623,28.0,100000,Free,0.0,Everyone 10+,Role Playing
5986,Desperate Housewives: The Game,FAMILY,4.2,10440,27.0,500000,Free,0.0,Teen,Role Playing
5987,Dinosaur War,FAMILY,4.3,157997,27.0,10000000,Free,0.0,Everyone,Simulation
5988,DH News,NEWS_AND_MAGAZINES,2.5,81,6.7,10000,Free,0.0,Mature 17+,News & Magazines
5989,Bike Unchained,SPORTS,4.3,83545,23.0,5000000,Free,0.0,Everyone,Sports
5990,Bike 3D Configurator,SPORTS,4.3,34062,85.0,1000000,Free,0.0,Everyone,Sports
5991,Castle Defense : Invasion,FAMILY,4.2,1484,41.0,100000,Free,0.0,Everyone,Strategy
5992,Defender,GAME,4.6,152395,14.0,10000000,Free,0.0,Everyone 10+,Action
5993,Avenger Legends,FAMILY,4.0,3715,94.0,100000,Free,0.0,Everyone,Role Playing
5994,DrivingTest,FAMILY,2.9,975,45.0,100000,Free,0.0,Everyone,Simulation
5995,Texas HoldEm Poker Deluxe,GAME,4.5,396090,26.0,10000000,Free,0.0,Teen,Casino
5996,Idle Heroes,FAMILY,4.7,417197,99.0,10000000,Free,0.0,Everyone 10+,Role Playing
5997,Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9,1000,Free,0.0,Everyone,Personalization
5998,Deck Heroes: Legacy,GAME,4.7,466495,52.0,10000000,Free,0.0,Teen,Card
5999,Shred! Downhill Mountainbiking,GAME,3.9,41683,63.0,1000000,Free,0.0,Everyone,Arcade
6000,Pocket Heroes,FAMILY,4.5,96658,26.0,1000000,Free,0.0,Everyone 10+,Role Playing
6001,"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888,35.0,10000000,Free,0.0,Everyone,Social
6002,Phone Tracker : Family Locator,SOCIAL,4.3,231446,5.4,10000000,Free,0.0,Everyone,Social
6003,Meme Generator Free,FAMILY,4.4,303394,53.0,10000000,Free,0.0,Mature 17+,Entertainment
6004,Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,4.0,500000,Free,0.0,Everyone,Health & Fitness
6005,FIFA Soccer,SPORTS,4.2,3909032,51.0,100000000,Free,0.0,Everyone,Sports
6006,My Photo Keyboard,PHOTOGRAPHY,4.1,211620,20.0,10000000,Free,0.0,Everyone,Photography
6007,Archery Physics Objects Destruction Apple shooter,GAME,4.5,6026,39.0,100000,Free,0.0,Teen,Action
6008,Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,5.0,5000000,Free,0.0,Everyone,Photography
6009,Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,5.7,500000,Paid,2.99,Everyone,Photography
6010,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552635,29.0,10000000,Free,0.0,Everyone,Communication
6011,Cooking in the Kitchen,FAMILY,4.1,217736,87.0,10000000,Free,0.0,Everyone,Casual;Pretend Play
6012,Automatic Call Recorder,TOOLS,4.3,1648515,7.1,100000000,Free,0.0,Everyone,Tools
6013,Fancy Pants Adventures,GAME,4.7,55952,61.0,1000000,Free,0.0,Everyone 10+,Arcade
6014,Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,30.0,10000000,Free,0.0,Everyone,Shopping
6015,Lep's World 3 🍀🍀🍀,GAME,4.3,771001,52.0,50000000,Free,0.0,Everyone 10+,Action
6016,Robbery Bob,GAME,4.5,617732,44.0,10000000,Free,0.0,Everyone 10+,Action
6017,Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,332623,4.6,10000000,Free,0.0,Everyone,Video Players & Editors
6018,Nyan Cat: Lost In Space,GAME,4.5,371318,90.0,10000000,Free,0.0,Everyone 10+,Arcade
6019,"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,696665,91.0,10000000,Free,0.0,Everyone,Video Players & Editors
6020,Euro Truck Driver (Simulator),FAMILY,4.4,860078,30.0,10000000,Free,0.0,Everyone,Simulation
6021,DJ Mix Effects Simulator,FAMILY,4.1,5997,20.0,1000000,Free,0.0,Everyone,Simulation
6022,3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,796,28.0,100000,Free,0.0,Everyone,Entertainment
6023,Virtual DJ Mixer,TOOLS,4.2,2013,16.0,100000,Free,0.0,Everyone,Tools
6024,Mix Virtual DJ 2018,TOOLS,4.2,2925,16.0,100000,Free,0.0,Everyone,Tools
6025,Resources For Virtual DJ,FAMILY,3.6,21095,7.9,1000000,Free,0.0,Everyone,Entertainment
6026,DK 15 Minute Language Course,FAMILY,2.8,21,57.0,1000,Free,0.0,Everyone,Education
6027,DK Readers,FAMILY,3.9,30,16.0,1000,Free,0.0,Everyone,Education
6028,Eyewitness Travel Phrase Book,FAMILY,3.8,10,25.0,1000,Free,0.0,Everyone,Education
6029,DK Quiz,GAME,4.4,1628,34.0,50000,Free,0.0,Everyone,Trivia
6030,DK Virtual Reality,FAMILY,3.7,42,29.0,1000,Free,0.0,Everyone,Books & Reference;Education
6031,Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,68,87.0,5000,Free,0.0,Everyone,Books & Reference
6032,Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,38.0,10000,Free,0.0,Everyone,Arcade
6033,English for Everyone,FAMILY,3.2,429,18.0,10000,Free,0.0,Everyone,Education
6034,DK Live - Sports Play by Play,SPORTS,3.9,255,19.0,100000,Free,0.0,Everyone,Sports
6035,DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,70.0,1000,Free,0.0,Everyone,Travel & Local
6036,DK Pittsburgh Sports,SPORTS,4.1,556,3.3,10000,Free,0.0,Everyone,Sports
6037,LineStar For DK,SPORTS,4.3,1387,14.0,50000,Free,0.0,Everyone,Sports
6038,Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,66.0,10000,Free,0.0,Everyone,Education
6039,Fodbold DK Pro,SPORTS,4.6,315,4.3,1000,Paid,2.99,Everyone,Sports
6040,10 Minutes a Day Times Tables,FAMILY,4.1,681,48.0,100000,Free,0.0,Everyone,Education
6041,dk Verk,BUSINESS,4.4,9,31.0,500,Free,0.0,Everyone,Business
6042,e-Boks.dk,PRODUCTIVITY,3.2,6752,3.3,1000000,Free,0.0,Everyone,Productivity
6043,Account Class-11 Solutions (D K Goel),FAMILY,4.5,663,25.0,50000,Free,0.0,Everyone,Education
6044,Dating.dk,SOCIAL,3.7,2111,11.0,100000,Free,0.0,Mature 17+,Social
6045,Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,708,33.0,50000,Free,0.0,Everyone,Education
6046,Salah Widget (DK+Malmo),LIFESTYLE,4.5,532,6.4,10000,Free,0.0,Everyone,Lifestyle
6047,PK and DK Audio App,FAMILY,5.0,2,3.9,100,Free,0.0,Everyone,Entertainment
6048,dk,FAMILY,4.8,5,1.5,10,Free,0.0,Everyone,Education
6049,Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,124,23.0,10000,Free,0.0,Everyone,Education
6050,DK Browser,COMMUNICATION,4.0,1,2.4,10,Free,0.0,Everyone,Communication
6051,Discovery K!ds Play!,FAMILY,4.1,19388,35.0,1000000,Free,0.0,Everyone,Entertainment;Music & Video
6052,Transport DK,MAPS_AND_NAVIGATION,4.1,204,11.0,10000,Free,0.0,Everyone,Maps & Navigation
6053,DK Murali,SOCIAL,4.8,65,7.1,500,Free,0.0,Teen,Social
6054,GirlTalk.dk,SOCIAL,4.3,3,5.3,100,Free,0.0,Teen,Social
6055,NY mobilbank DK - Danske Bank,FINANCE,2.8,851,30.0,100000,Free,0.0,Everyone,Finance
6056,Advanced Download Manager Pro,TOOLS,4.7,6505,2.0,50000,Paid,2.99,Everyone,Tools
6057,GetThemAll Any File Downloader,TOOLS,4.2,91186,6.3,5000000,Free,0.0,Everyone,Tools
6058,Download All Files,TOOLS,3.8,120494,2.3,10000000,Free,0.0,Everyone,Tools
6059,Download Manager Pro FREE,PRODUCTIVITY,3.8,637,7.2,100000,Free,0.0,Everyone,Productivity
6060,Download Manager,TOOLS,3.8,79132,2.2,10000000,Free,0.0,Everyone,Tools
6061,Download Video Free,FAMILY,4.0,39682,6.2,1000000,Free,0.0,Everyone,Entertainment
6062,Fast Download Manager,TOOLS,4.0,18478,1.7,1000000,Free,0.0,Everyone,Tools
6063,DL Hughley,FAMILY,4.6,12,10.0,1000,Free,0.0,Mature 17+,Entertainment
6064,Turbo Download Manager (and Browser),TOOLS,4.0,32879,3.2,5000000,Free,0.0,Everyone,Tools
6065,D.L. Evans Bank Mobile Banking,FINANCE,4.3,85,30.0,10000,Free,0.0,Everyone,Finance
6066,The DL Hughley Show,FAMILY,4.3,23,11.0,5000,Free,0.0,Everyone,Entertainment
6067,Download Blazer,TOOLS,3.9,34612,2.4,5000000,Free,0.0,Everyone,Tools
6068,DL Image Manager,PRODUCTIVITY,5.0,2,1.7,10,Paid,0.99,Everyone,Productivity
6069,Download Manager For Android Free,TOOLS,4.0,593,3.3,100000,Free,0.0,Everyone,Tools
6070,FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,253207,13.0,10000000,Free,0.0,Everyone,Video Players & Editors
6071,Turbo Downloader,TOOLS,3.9,23348,3.2,5000000,Free,0.0,Everyone,Tools
6072,Trimble DL,PRODUCTIVITY,4.2,133,7.9,10000,Free,0.0,Everyone,Productivity
6073,Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,5.2,1000000,Free,0.0,Everyone,Photography
6074,+Download 4 Instagram Twitter,SOCIAL,4.5,40467,22.0,1000000,Free,0.0,Everyone,Social
6075,Advanced Download Manager Holo,TOOLS,4.4,16192,1.6,1000000,Free,0.0,Everyone,Tools
6076,G-Download Manager,TOOLS,4.1,802,9.4,50000,Free,0.0,Everyone,Tools
6077,Video Downloader,VIDEO_PLAYERS,4.2,58981,5.4,10000000,Free,0.0,Everyone,Video Players & Editors
6078,DL Calculator,SPORTS,4.5,177,1.1,10000,Free,0.0,Everyone,Sports
6079,Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,148715,3.3,10000000,Free,0.0,Everyone,Video Players & Editors
6080,Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,5.5,1000000,Free,0.0,Everyone,Video Players & Editors
6081,IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,4.2,100000,Free,0.0,Everyone,Productivity
6082,TorrDroid - Torrent Downloader,TOOLS,4.7,59632,10.0,1000000,Free,0.0,Everyone,Tools
6083,Download Manager - File & Video,TOOLS,3.9,8780,5.0,1000000,Free,0.0,Everyone,Tools
6084,AndStream - Streaming Download,VIDEO_PLAYERS,4.3,38607,2.9,1000000,Free,0.0,Everyone,Video Players & Editors
6085,DM Me - Chat,SOCIAL,2.9,90,30.0,10000,Free,0.0,Mature 17+,Social
6086,DM Screen,BOOKS_AND_REFERENCE,4.4,283,5.4,10000,Free,0.0,Everyone 10+,Books & Reference
6087,DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,3.7,5000,Free,0.0,Teen,Social
6088,DM for WhatsApp,COMMUNICATION,4.4,25,2.9,5000,Free,0.0,Everyone,Communication
6089,Fifth Edition DM Tools,FAMILY,4.1,942,3.0,100000,Free,0.0,Everyone,Role Playing
6090,DM airdisk,TOOLS,2.8,11,11.0,1000,Free,0.0,Everyone,Tools
6091,Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,18,3.0,1000,Free,0.0,Everyone,Medical
6092,Auto DM for Twitter 🔥,SOCIAL,3.4,44,6.3,1000,Free,0.0,Teen,Social
6093,DM HiDisk,TOOLS,2.8,54,20.0,5000,Free,0.0,Everyone,Tools
6094,DM EVOLUTION,GAME,2.5,450,97.0,10000,Free,0.0,Everyone,Card
6095,Daily DM,PERSONALIZATION,4.7,51,0.259,1000,Free,0.0,Everyone,Personalization
6096,Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,50,4.9,1000,Paid,1.99,Everyone,Books & Reference
6097,DM airdisk Pro,TOOLS,3.2,11,36.0,1000,Free,0.0,Everyone,Tools
6098,Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,15,0.164,5000,Free,0.0,Everyone,Maps & Navigation
6099,DM security - Dragon Mobile,TOOLS,3.9,27,3.0,1000,Free,0.0,Everyone,Tools
6100,DM 24/7,TOOLS,3.6,7,16.0,1000,Free,0.0,Everyone,Tools
6101,DM Storage (for twitter),SOCIAL,3.2,6,0.458,100,Free,0.0,Everyone,Social
6102,DM Tracker,COMMUNICATION,3.5,11,5.2,1000,Free,0.0,Everyone,Communication
6103,DM Tuning,SPORTS,3.3,64,5.7,5000,Free,0.0,Everyone,Sports
6104,Aster DM Healthcare,MEDICAL,2.4,32,8.5,5000,Free,0.0,Everyone,Medical
6105,Fake Chat (Direct Message),SOCIAL,4.4,5985,5.9,500000,Free,0.0,Everyone,Social
6106,Interactive NPC DM Tool,FAMILY,2.8,5,0.629,50,Paid,0.99,Everyone,Role Playing
6107,DM Buddy » Learn Digital Marketing,FAMILY,5.0,3,1.7,500,Free,0.0,Everyone,Education
6108,Basketball Dynasty Manager 16,SPORTS,4.4,426,21.0,5000,Paid,1.99,Everyone,Sports
6109,Disciple Maker’s (DM) Lab,FAMILY,5.0,3,4.0,100,Free,0.0,Everyone,Education
6110,DN,NEWS_AND_MAGAZINES,3.3,78,17.0,10000,Free,0.0,Everyone,News & Magazines
6111,DN eAvis,NEWS_AND_MAGAZINES,2.9,61,4.1,10000,Free,0.0,Everyone,News & Magazines
6112,DN Sync,NEWS_AND_MAGAZINES,4.1,56,0.028,1000,Free,0.0,Everyone 10+,News & Magazines
6113,DN Reader,NEWS_AND_MAGAZINES,4.6,18,1.8,100,Free,0.0,Everyone,News & Magazines
6114,e-DN - den digitala tidningen från Dagens Nyheter,NEWS_AND_MAGAZINES,2.2,160,32.0,50000,Free,0.0,Everyone 10+,News & Magazines
6115,MultiPicture Live Wallpaper dn,PERSONALIZATION,4.3,505,0.28800000000000003,10000,Paid,1.99,Everyone,Personalization
6116,DN Blog,SOCIAL,5.0,20,4.2,10,Free,0.0,Teen,Social
6117,Dagens Nyheter,NEWS_AND_MAGAZINES,2.5,2055,17.0,100000,Free,0.0,Everyone,News & Magazines
6118,DN.VR,NEWS_AND_MAGAZINES,3.0,29,37.0,5000,Free,0.0,Everyone 10+,News & Magazines
6119,DN - Diário de Notícias,NEWS_AND_MAGAZINES,3.7,794,15.0,100000,Free,0.0,Everyone,News & Magazines
6120,DN Employee,FAMILY,5.0,1,3.8,10,Free,0.0,Everyone,Education
6121,DN Calculators,FINANCE,5.0,12,0.775,100,Free,0.0,Everyone,Finance
6122,Writing Wizard Premium - Handwriting,FAMILY,4.1,89,33.0,5000,Paid,4.49,Everyone,Education;Education
6123,Sverige Tidningar,NEWS_AND_MAGAZINES,4.1,905,4.0,50000,Free,0.0,Everyone,News & Magazines
6124,Dragon Nest M,FAMILY,4.6,11872,62.0,100000,Free,0.0,Teen,Role Playing
6125,Guardian Hunter: SuperBrawlRPG,FAMILY,4.5,364013,27.0,1000000,Free,0.0,Everyone 10+,Role Playing
6126,ES Remote,FAMILY,3.3,707,15.0,100000,Free,0.0,Everyone,Entertainment
6127,Destiny Ninja Shall we date otome games love story,GAME,4.4,13079,30.0,500000,Free,0.0,Everyone 10+,Adventure
6128,Day Night Live Wallpaper (All),PERSONALIZATION,4.7,4856,18.0,50000,Paid,2.49,Everyone,Personalization
6129,CritDice - Dice Roller,FAMILY,4.7,2910,5.3,50000,Free,0.0,Everyone,Entertainment
6130,Cursive Writing Wizard - Handwriting,FAMILY,4.0,3745,31.0,1000000,Free,0.0,Everyone,Education;Education
6131,Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,2032,50.0,50000,Free,0.0,Teen,Card
6132,WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,4.3,596,22.0,50000,Free,0.0,Everyone,Productivity
6133,Maher EL Mouaikly - Offline,FAMILY,4.6,166,2.6,10000,Free,0.0,Everyone,Entertainment
6134,Darkness Rises,FAMILY,4.7,456474,86.0,5000000,Free,0.0,Teen,Role Playing
6135,NARUTO X BORUTO NINJA VOLTAGE,GAME,4.4,267395,71.0,5000000,Free,0.0,Everyone 10+,Action
6136,Sword Art Online: Integral Factor,FAMILY,4.0,45359,32.0,1000000,Free,0.0,Everyone 10+,Role Playing
6137,Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,25427,9.2,1000000,Free,0.0,Everyone,Productivity
6138,"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,14432,16.0,1000000,Free,0.0,Everyone,Productivity
6139,Notepad & To do list,PRODUCTIVITY,4.3,226295,4.2,10000000,Free,0.0,Everyone,Productivity
6140,To Do List,PRODUCTIVITY,4.7,253155,3.5,5000000,Free,0.0,Everyone,Productivity
6141,"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60.0,10000000,Free,0.0,Everyone,Productivity
6142,do,FAMILY,3.1,1073,5.9,100000,Free,0.0,Everyone,Strategy
6143,Does not Commute,GAME,4.0,154108,78.0,5000000,Free,0.0,Everyone,Racing
6144,Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,155998,12.0,10000000,Free,0.0,Everyone,Productivity
6145,To Do Reminder with Alarm,PRODUCTIVITY,4.4,72161,4.9,1000000,Free,0.0,Everyone,Productivity
6146,wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,43088,3.0,1000000,Free,0.0,Teen,Books & Reference
6147,"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,6.3,100000,Free,0.0,Everyone,Productivity
6148,"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,14089,8.4,500000,Free,0.0,Everyone,Productivity
6149,Do it (Tomorrow),PRODUCTIVITY,4.3,26452,4.0,1000000,Free,0.0,Everyone,Productivity
6150,Do Not Disturb,PRODUCTIVITY,4.3,6120,1.9,100000,Free,0.0,Everyone,Productivity
6151,To-Do List Widget,PRODUCTIVITY,3.9,7801,0.201,1000000,Free,0.0,Everyone,Productivity
6152,NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,57449,5.0,1000000,Free,0.0,Everyone,Productivity
6153,"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,7566,4.0,500000,Free,0.0,Everyone,Productivity
6154,"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4649,30.0,100000,Free,0.0,Everyone,Productivity
6155,"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,10484,9.0,1000000,Free,0.0,Everyone,Lifestyle
6156,"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,2537,8.5,500000,Free,0.0,Everyone,Productivity
6157,Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,86172,13.0,1000000,Free,0.0,Everyone,Productivity
6158,"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4,100000,Free,0.0,Everyone,Productivity
6159,"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20.0,100000,Free,0.0,Everyone,Productivity
6160,To-do list,PRODUCTIVITY,4.4,688,4.4,50000,Free,0.0,Everyone,Productivity
6161,Do Not Crash,FAMILY,3.7,56664,8.3,1000000,Free,0.0,Everyone,Casual
6162,Do I Snore or Grind,MEDICAL,4.4,2295,19.0,100000,Free,0.0,Everyone,Medical
6163,How well do you know me?,GAME,3.9,1290,6.4,100000,Free,0.0,Everyone,Word
6164,EasyNote Notepad | To Do List,TOOLS,4.3,15618,2.4,1000000,Free,0.0,Everyone,Tools
6165,Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,11402,5.3,1000000,Free,0.0,Everyone,Productivity
6166,DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,1007,5.2,100000,Free,0.0,Everyone,Entertainment
6167,Dude Perfect 2,GAME,4.5,401648,70.0,10000000,Free,0.0,Everyone,Action
6168,Endless Ducker,GAME,4.5,8193,41.0,500000,Free,0.0,Everyone,Arcade
6169,Dude Perfect,SPORTS,4.5,97,1.9,10000,Free,0.0,Everyone,Sports
6170,that's lit,GAME,4.7,1115,39.0,100000,Free,0.0,Everyone,Arcade
6171,All Type DP,FAMILY,4.3,1853,5.8,500000,Free,0.0,Everyone,Entertainment
6172,Dp For WhatsApp,PERSONALIZATION,4.4,1623,11.0,1000000,Free,0.0,Mature 17+,Personalization
6173,DP and Status for WhatsApp 2018,SOCIAL,4.5,787,6.9,100000,Free,0.0,Everyone,Social
6174,DP Editor,PHOTOGRAPHY,4.3,18,15.0,5000,Free,0.0,Teen,Photography
6175,DP & Status,FAMILY,4.3,1922,4.7,500000,Free,0.0,Everyone,Entertainment
6176,Dp for girls,ART_AND_DESIGN,4.2,175,8.2,50000,Free,0.0,Everyone,Art & Design
6177,DP Maker,PHOTOGRAPHY,4.2,784,18.0,100000,Free,0.0,Everyone,Photography
6178,Download Instant DP (Full HD),TOOLS,4.3,1283,4.4,100000,Free,0.0,Everyone,Tools
6179,Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,15.0,10000,Free,0.0,Everyone,Photography
6180,Profile pictures for WhatsApp,PERSONALIZATION,4.7,10786,9.4,500000,Free,0.0,Mature 17+,Personalization
6181,DP and Status,FAMILY,4.1,623,3.0,100000,Free,0.0,Everyone,Entertainment
6182,Dp For Whatsapp,SOCIAL,4.3,39,12.0,5000,Free,0.0,Everyone,Social
6183,DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,293,3.4,100000,Free,0.0,Everyone,Personalization
6184,DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,5.1,100000,Free,0.0,Everyone,Photography
6185,Dp For FB,PHOTOGRAPHY,4.5,12,2.0,1000,Free,0.0,Teen,Photography
6186,Best DP and Status (Daily Updates Photos),FAMILY,4.1,3003,3.2,1000000,Free,0.0,Everyone,Entertainment
6187,Profile Pictures and DP for Whatsapp,SOCIAL,4.3,48,11.0,5000,Free,0.0,Everyone,Social
6188,All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,14.0,1000,Free,0.0,Teen,Photography
6189,DP Photo Editor,PHOTOGRAPHY,4.1,88,7.7,10000,Free,0.0,Everyone,Photography
6190,Status For WhatsApp DP - pro,PERSONALIZATION,4.4,49,12.0,10000,Free,0.0,Teen,Personalization
6191,"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,694,3.8,100000,Free,0.0,Everyone,Entertainment
6192,Cute Images for Whatsapp,FAMILY,4.4,634,8.1,100000,Free,0.0,Teen,Entertainment
6193,Profile Pictures - Best DP Status,FAMILY,4.3,131,5.4,50000,Free,0.0,Everyone,Entertainment
6194,Dp for Facebook,SOCIAL,4.1,56,10.0,5000,Free,0.0,Everyone,Social
6195,Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,666,8.7,100000,Free,0.0,Everyone,Photography
6196,DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,25,3.8,10000,Free,0.0,Teen,Lifestyle
6197,Best DP and Status,SOCIAL,4.2,93,5.6,10000,Free,0.0,Teen,Social
6198,"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,121,3.8,10000,Free,0.0,Mature 17+,Lifestyle
6199,Instant DP Downloader for Instagram,SOCIAL,4.7,38,4.1,5000,Free,0.0,Everyone,Social
6200,DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,39,11.0,5000,Free,0.0,Everyone,Social
6201,Latest DP and Status Pro 2018,FAMILY,4.7,19,5.7,1000,Free,0.0,Everyone,Entertainment
6202,Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,91,3.8,10000,Free,0.0,Everyone,Entertainment
6203,Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,12111,9.1,500000,Free,0.0,Everyone,Social
6204,DP Battle,FAMILY,4.5,132,2.5,5000,Free,0.0,Everyone,Entertainment
6205,Faceoff DP Battle App,FAMILY,4.8,38,6.7,1000,Free,0.0,Everyone,Entertainment
6206,Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11.0,5000,Free,0.0,Everyone,Photography
6207,Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,4.3,132,7.7,10000,Free,0.0,Everyone,Art & Design
6208,DP Status 2017,PHOTOGRAPHY,4.2,302,7.0,50000,Free,0.0,Everyone,Photography
6209,Dairy Queen,FOOD_AND_DRINK,3.6,742,43.0,100000,Free,0.0,Everyone,Food & Drink
6210,DQ Texas,FOOD_AND_DRINK,4.1,336,13.0,100000,Free,0.0,Everyone,Food & Drink
6211,DQ Events,BUSINESS,2.3,41,20.0,10000,Free,0.0,Everyone,Business
6212,Dash Quest Heroes,GAME,4.3,8432,59.0,500000,Free,0.0,Everyone 10+,Adventure
6213,Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,42,3.9,100,Free,0.0,Teen,Food & Drink
6214,DRAGON QUEST VIII,FAMILY,4.5,7812,27.0,50000,Paid,19.99,Everyone 10+,Role Playing
6215,ODTMobile v4,BUSINESS,4.0,3,16.0,1000,Free,0.0,Everyone,Business
6216,DRAGON QUEST III,FAMILY,4.2,1661,63.0,10000,Paid,9.99,Everyone,Role Playing
6217,LightMeter (noAds),PHOTOGRAPHY,4.6,617,12.0,10000,Paid,1.99,Everyone,Photography
6218,DRAGON QUEST,FAMILY,4.2,9659,30.0,100000,Paid,2.99,Everyone,Role Playing
6219,DRAGON QUEST II,FAMILY,4.5,2576,44.0,10000,Paid,4.99,Everyone,Role Playing
6220,SONIC Drive-In,FOOD_AND_DRINK,4.3,19373,43.0,1000000,Free,0.0,Everyone,Food & Drink
6221,DRAGON QUEST VI,FAMILY,4.4,3358,17.0,100000,Paid,14.99,Everyone,Role Playing
6222,McDonald's,FOOD_AND_DRINK,3.6,145646,42.0,10000000,Free,0.0,Everyone,Food & Drink
6223,DQT GPS,BUSINESS,4.0,3,6.3,500,Free,0.0,Everyone,Business
6224,Discovery Insure,MAPS_AND_NAVIGATION,2.8,1911,20.0,100000,Free,0.0,Everyone,Maps & Navigation
6225,Taco Bell,LIFESTYLE,3.8,28140,16.0,1000000,Free,0.0,Everyone,Lifestyle
6226,LightMeter Free,PHOTOGRAPHY,4.1,5485,13.0,1000000,Free,0.0,Everyone,Photography
6227,CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3,100000,Paid,9.99,Everyone 10+,Role Playing
6228,ODTMobile,BUSINESS,3.4,15,2.7,10000,Free,0.0,Everyone,Business
